"1974"	NA	NA	NA	NA	NA	NA	NA	NA	13.344	18.801	19.749	34.001
"1975"	53.953	81.567	65.644	103.98	75.26	31.651	19.471	11.785	8.828	12.34	12.149	17.92
"1976"	20.021	33.728	31.361	32.058	19.229	9.578	4.857	4.149	5.254	11.339	12.216	20.649
"1977"	23.289	43.967	48.69	41.392	45.76	21.782	9.962	5.576	5.711	11.016	17.415	27.517
"1978"	52.921	49.932	84.232	36.613	45.862	20.945	11.076	6.091	8.187	10.319	10.426	20.34
"1979"	56.441	118.204	58.803	34.496	27.505	13.486	6.389	5.391	12.377	9.845	15.521	15.503
"1980"	39.442	117.357	84.109	36.849	19.845	9.087	5.574	4.474	5.267	7.113	14.835	20.788
"1981"	49.753	41.102	58.966	47.109	16.348	9.846	4.944	3.823	3.622	8.29	18.002	23.819
"1982"	57.136	76.317	48.889	42.405	20.687	9.853	5.433	3.999	9.521	10.475	12.342	20.667
"1983"	29.904	61.505	73.827	44.833	14.992	8.357	4.963	4.372	7.98	14.702	17.105	32.551
"1984"	30.441	26.865	47.97	92	46.734	16.812	8.546	6.814	10.472	12.547	16.065	15.042
"1985"	94.75	127.336	94.15	131.96	102.979	29.834	17.23	10.393	10.445	21.504	22.045	31.448
"1986"	57.315	72.3	73.508	75.94	45.342	21.874	12.054	9.204	8.856	40.638	23.14	29.568
"1987"	39.773	29.126	123.97	65.837	25.91	11.588	7.23	6.516	6.827	11.56	16.48	28.82
"1988"	27.876	39.673	69.876	76.273	36.956	18.333	9.101	5.747	5.741	11.775	19.087	35.468
"1989"	43.421	59.549	126.15	110.025	62.324	29.82	17.909	12.698	12.028	14.475	35.982	63.974
"1990"	68.243	61.789	60.869	39.445	21.949	10.797	12.354	6.983	7.929	17.546	17.369	35.151
"1991"	64.947	73.603	97.687	82.704	54.649	30.652	12.96	7.843	8.493	9.38	13.994	20.784
"1992"	54.947	76.549	43.753	54.109	24.631	9.707	6.097	4.593	5.119	6.12	14.861	28.56
"1993"	26.468	60.313	43.2	38.647	29.287	13.094	7.176	5.856	7.734	11.518	13.431	18.047
"1994"	60.385	57.09	64.354	56.512	29.501	19.69	12.453	10.31	8.194	12.746	20.039	43.12
"1995"	47.718	58.14	46.143	71.136	67.066	26.732	13.497	8.12	6.162	8.312	24.482	58.05
"1996"	72.553	63.163	81.011	100.236	66.73	25.721	15.34	10.455	8.315	18.078	32.832	27.679
"1997"	71.183	61.993	76.035	95.973	70.245	22.983	13.718	10.393	9.591	16.701	12.119	17.895
"1998"	38.581	37.431	55.271	26.708	22.837	9.351	5.938	3.702	3.458	7.663	17.695	23.715
"1999"	33.258	30.736	65.143	44.151	45.084	17.103	8.268	4.182	7.318	9.249	47.874	62.999
"2000"	87.003	83.228	91.553	68.211	43.488	19.578	12.376	8.003	9.535	12.669	20.707	51.988
"2001"	33.293	35.931	47.721	62.575	37.476	23.21	12.108	6.475	8.012	11.099	14.85	49.042
"2002"	80.424	78.508	47.539	39.624	26.408	15.242	9.139	5.614	6.242	10.312	15.019	31.312
"2003"	33.954	53.005	58.606	52.254	28.739	15.906	9.01	6.417	5.846	10.184	25.01	28.057
"2004"	62.778	106.218	71.625	57.318	35.634	16.781	10.39	7.57	7.496	9.987	16.114	17.672
"2005"	30.837	68.118	134.399	68.071	37.202	17.306	10.023	6.548	6.586	8.632	13.245	27.522
"2006"	35.99	50.598	57.893	121.636	80.35	25.965	13.337	8.849	8.401	12.008	19.54	24.648
"2007"	22.872	57.471	64.406	65.725	38.748	18.084	9.028	5.348	4.104	7.108	7.337	10.171
"2008"	15.866	45.689	72.963	113.546	53.4	19.287	9.556	5.803	5.353	8.868	17.044	41.222
"2009"	29.513	53.347	58.998	74.8	76.316	37.335	14.078	8.223	7.701	9.489	14.766	29.652
"2010"	52.081	57.614	57.934	87.177	29.498	16.646	8.344	4.986	3.425	5.785	8.283	22.69
"2011"	40.06	65.468	63.533	71.144	57.05	19.196	9.897	5.991	3.479	17.889	38.085	42.236
"2012"	47.442	56.65	47.58	44.474	27.247	15.622	8.518	4.497	3.871	7.207	18.666	29.941
"2013"	50.204	81.048	79.781	101.654	67.547	31.844	15.916	9.223	7.421	9.003	26.6	53.124
"2014"	48.637	90.09	81.53	78.939	48.999	21.276	11.978	7.305	9.087	9.163	15.929	32.221
"2015"	33.672	55.924	47.715	45.984	45.303	16.348	10.28	5	4.139	4.05	5.251	5.76
"2016"	25.384	25.41	32.554	24.97	18.55	8.178	3.685	2.429	2.302	3.753	7.35	6.938
"2017"	13.436	34.715	50.101	43.538	17.075	10.183	4.02	2.405	1.647	2.199	22.302	34.961
"2018"	30.292	58.856	64.39	64.541	22.746	10.328	5.287	4.021	3.556	4.418	10.306	23.486
"2019"	18.919	38.098	60.785	69.88	25.391	11.306	7.997	3.101	2.662	9.18	15.053	16.669
"2020"	30.509	85.529	107.344	87.312	37.751	18.625	8.529	4.951	4.441	5.734	19.483	22.163
"2021"	32.796	74.839	89.025	47.878	NA	NA	NA	4.656	5.23	NA	NA	NA
"2022"	NA	NA	NA	NA	NA	NA	3.737	1.989	NA	NA	15.522	36.786
"2023"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
