"1969"	453.659	461.165	422.744	319.512	266.534	213.848	193.659	177.689	173.823	214.374	291.661	375.347
"1970"	472.453	741.143	872.378	475.831	330.441	258.257	228.107	199.789	209.252	245.786	275.736	263.84
"1971"	288.705	332.247	466.069	396.442	282.905	236.01	199	186.356	178.25	227.663	325.63	349.147
"1972"	410.972	671.309	466.699	408.727	262.727	222.905	207.398	189.031	181.495	232.319	360.606	598.104
"1973"	509.909	609.967	579.54	515.17	363.893	273.721	233.738	209.575	200.013	278.023	401.111	485.552
"1974"	783.396	555.238	1021.305	745.472	522.614	370.496	296.518	259.498	239.254	285.115	299.634	411.14
"1975"	454.989	492.752	515.914	561.91	384.52	279.253	253.597	221.098	205.243	238.085	381.867	524.73
"1976"	421.821	648.026	656.043	472.979	418.994	332.632	260.475	226.438	237.292	288.234	468.544	729.662
"1977"	755.031	957.728	613.048	607.46	504.185	374.521	302.892	244.849	257.857	330.753	431.436	590.783
"1978"	1099.318	778.397	1140.445	650.161	539.089	442.916	361.767	300.225	305.842	339.002	441.087	720.813
"1979"	1550.052	1636.896	1202.75	795.539	564.575	458.997	391.938	347.275	394.703	366.577	454.249	572.147
"1980"	867.701	1489.812	1142.559	798.897	575.721	437.236	386.889	336.749	349.807	329.453	428.705	672.807
"1981"	1229.463	789.361	1071.339	829.468	527.325	442.845	368.992	322.306	291.346	358.181	616.131	633.326
"1982"	1135.633	1021.898	1032.374	907.448	560.989	465.601	381.551	339.693	373.51	411.721	417.162	499.708
"1983"	789.668	1189.49	893.557	649.406	440.737	407.917	322.082	286.336	276.728	370.728	470.764	1017.407
"1984"	876.538	574.772	612.863	584.036	459.856	342.374	292.398	275.491	287.871	313.182	363.947	591.617
"1985"	1005.633	682.466	849.679	676.267	473.711	358.564	320.233	281.737	270.922	302.937	351.494	357.173
"1986"	656.162	679.112	540.452	446.67	388.186	302.803	260.668	286.938	296.086	299.091	302.268	532.045
"1987"	632.649	590.601	663.87	585.193	440.883	325.375	277.988	253.062	245.567	255.168	374.326	765.064
"1988"	769.541	814.451	1171.251	740.139	508.907	402.853	329.627	287.996	261.73	286.427	337.991	498.421
"1989"	790.067	898.317	922.17	635.019	455.98	380.46	340.589	320.829	303.938	290.629	447.627	801.281
"1990"	832.338	779.905	772.67	608.804	485.552	365.43	320.958	276.13	299.468	379.374	386.679	479.899
"1991"	672.178	913.69	1230.939	905.726	501.341	388.662	310.832	270.783	256.129	337.28	418.624	512.449
"1992"	763	854.847	996.202	955.972	573.297	432.016	367.492	331.285	409.968	426.157	534.503	712.217
"1993"	878.714	1140.128	764.993	680.524	481.574	420.385	364.588	340.235	337.124	370.702	350.492	569.933
"1994"	1102.131	726.625	867.016	693.295	478.309	429.729	388.368	323.428	283.124	311.246	466.883	708.416
"1995"	1112.056	1299.425	818.733	823.468	658.159	471.48	401.481	343.392	315.167	397.106	458.779	554.928
"1996"	779.138	614.165	682.331	554.007	481.002	397.845	326.836	305.838	321.866	317.881	528.158	533.521
"1997"	936.636	949.979	1020.782	783.774	556.848	566.195	412.52	349.512	325.369	357.477	437.388	810.252
"1998"	710.271	955.414	820.074	660.122	475.451	393.344	337.563	309.858	295.512	345.901	519.801	851.891
"1999"	882.764	641.761	936.795	553.871	442.102	365.625	327.384	292.638	288.504	299.479	441.492	517.719
"2000"	706.22	974.081	1031.822	668.379	479.86	376.485	334.675	304.128	345.312	320.781	449.34	629.213
"2001"	564.191	457.751	654.828	517.02	387.072	349.103	289.414	263.185	265.573	320.294	411.815	868.84
"2002"	992.732	1018.647	820.79	576.033	438.743	363.652	326.396	291.741	286.992	289.35	366.438	511.828
"2003"	758.135	929.954	915.336	986.931	534.765	418.767	354.125	311.36	292.57	332.297	371.902	487.469
"2004"	908.966	1615.075	976.404	662.382	536.851	424.125	378.872	328.371	296.31	334.953	444.759	520.264
"2005"	737.149	658.344	770.148	582.394	419.281	343.567	306.087	273.725	273.5	303.85	377.46	659.696
"2006"	651.572	555.881	848.569	795.449	464.848	371.296	327.328	287.355	297.286	425.614	462.182	598.702
"2007"	735.515	1131.732	740.441	517.372	409.72	343.144	308.977	281.854	257.496	277.842	358.166	477.797
"2008"	586.982	882.273	812.057	668.432	473.789	376.73	320.913	279.699	259.306	279.837	367.641	429.78
"2009"	453.126	656.086	655.984	731.806	426.819	359.964	307.529	276.237	294.027	313.546	420.799	697.341
"2010"	789.346	669.185	668.208	687.666	399.075	332.918	283.196	257.396	234.811	256.131	396.957	466.899
"2011"	804.239	631.206	964.533	725.624	414.798	340.1	298.69	262.333	238.225	284.845	328.224	411.282
"2012"	750.592	584.562	548.383	468.266	368.485	319.326	266.1	232.118	226.676	259.055	362.567	420.036
"2013"	750.021	994.158	723.414	712.202	421.449	396.158	301.74	263.207	246.106	295.318	382.667	646.917
"2014"	636.126	769.764	840.354	702.841	459.36	360.579	305.918	274.584	258.89	264.002	364.053	770.81
"2015"	521.907	643.386	872.796	739.48	541.222	358.613	306.716	257.519	233.937	234.025	304.74	327.827
"2016"	564.741	552.48	746.028	444.015	312.075	275.36	234.044	214.946	211.255	237.618	394.208	554.32
"2017"	564.655	842.447	789.562	543.123	398.967	300.651	256.038	226.553	198.931	201.762	292.755	560.907
"2018"	569.382	730.451	631.926	567.566	357.689	287.526	241.916	216.255	212.385	260.949	533.858	521.798
"2019"	502.103	578.649	636.587	598.786	401.567	283.165	247.714	220.516	199.978	246.09	312.47	427.529
"2020"	429.08	722.847	760.128	529.031	358.781	280.416	240.937	213.344	188.313	194.697	229.194	255.963
"2021"	348.155	481.664	852.786	466.599	305.699	260.743	227.917	200.405	180.819	223.192	388.439	507.288
"2022"	710.922	867.684	734.473	490.975	323.024	279.559	241.097	217.038	NA	NA	NA	NA
"2023"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
